Date,AERO,AGRIC,AUTOS,BANKS,BEER,BLDMT,BOOKS,BOXES,BUSSV,CHEMS,CHIPS,CLTHS,CNSTR,COAL,DRUGS,ELCEQ,FABPR,FIN,FOOD,FUN,GOLDM,GUNS,HARDW,HLTH,HSHLD,INSUR,LABEQ,MACH,MEALS,MEDEQ,MINES,OIL,OTHER,PAPER,PERSV,RLEST,RTAIL,RUBBR,SHIPS,SMOKE,SODA,SOFTW,STEEL,TELCM,TOYS,TRANS,TXTLS,UTIL,WHLSL
2018-10-17,7571.94457742299,198.547252922987,433.256642265935,1666.0615906692,3732.01836949113,378.214426785938,211.891394205071,1444.11880160637,290.030774924627,1362.17886253921,659.992746915181,344.312185103371,77.5212948759519,30.0095626203702,3339.97837263674,1580.66885909572,2.69432187952887,417.500333304424,1308.32291856034,992.829402509048,1.38284322682536,65.9147642227787,3714.2380040271,5.80658334684327,355.04130549393,587.148109293492,2271.13842900775,658.855714369925,1242.7253706863,3519.09463715867,259.78700750969,1056.49282927355,15.6602616739174,42.2164060388341,35.1476777602986,5.32090606050547,1463.15808456156,870.042318387992,264.50221826275,5407.47971796824,53.1178168684149,0.96774883173364,56.684575866917,385.180473240566,39.4666770587685,201.273574471523,198.241406949191,288.767302462673,47.8504817856075
2018-10-18,7432.62079719841,196.025702810865,421.342084603621,1635.07284508276,3711.49226845893,366.33849378486,209.412264892871,1432.42143931336,284.984239440939,1345.69649830248,645.868902131197,338.940915015758,76.1569200861351,29.4994000558239,3296.89265162973,1546.05221108153,2.68246686325894,409.6513270383,1301.51963938383,959.172485763991,1.38547062895633,64.7414814196132,3674.1242335836,5.80077676349643,350.887322219651,584.094939125166,2221.17338356958,639.68301308176,1230.0495719053,3450.47229173408,251.47382326938,1050.04822301498,15.5647340777065,41.7815770566341,34.5185343283892,5.24215665080999,1435.50439676335,843.41902344532,260.825637428898,5520.49604407377,52.745992150336,0.944619634655206,56.1404039385946,384.140485962817,38.3063567532407,196.563772828889,193.503437323105,288.825055923166,47.3911171604656
2018-10-19,7386.53854825578,196.437356786768,420.03592414135,1634.58232322923,3766.05120480527,362.272136503848,210.270855178932,1423.54042638961,287.63459286774,1334.6617870164,644.577164326934,328.094805735254,74.5119306122746,29.0067600748917,3267.55030703022,1524.09826968417,2.70339010479236,411.453792877269,1326.76912038787,933.082994151211,1.38076002881787,64.7544297158972,3657.22326210912,5.72362643254192,366.957961577311,581.700149874753,2195.18565498182,631.686975418238,1221.31621994477,3371.80152348254,245.564188422549,1040.28277454094,15.6192106469785,41.7982896874568,34.5116306215236,5.22957547484805,1429.61882873662,835.659568429623,257.669647216008,5607.16783196573,53.4633376435806,0.938951916847274,55.6912807070859,387.444094142097,37.8390192008512,197.133807770093,190.833089888046,292.724194178128,47.1020313457868
2018-10-22,7342.95797082107,196.240919429981,421.9680893924,1602.05413499697,3730.27371835962,360.678139103231,211.616588652077,1392.64959913696,288.468733187056,1325.8530192221,649.475950775819,331.146087428592,73.7370065339069,29.2939269996331,3232.9142737757,1522.72658124145,2.73096468386124,404.870532191233,1315.88961360069,922.725772916132,1.3691616445758,64.4954119970336,3691.60116077294,5.68985703658993,364.352560050112,575.592298301068,2183.99020814141,627.833684868187,1219.97277210283,3379.2194868342,244.238141805067,1029.87994679553,15.4067893821796,41.6269166997382,34.5599469043937,5.1830322531219,1438.62542735766,829.559253580086,265.477037526653,5536.51751728297,53.1051332813686,0.94721469371553,56.3094539229345,385.894317765528,37.3508958531602,196.798680296884,189.516341567818,290.265310947032,46.7110844856168
2018-10-23,7309.18036415529,195.495203936147,433.234637379177,1591.64078311949,3725.05133515392,357.287764595661,209.796685989669,1384.43296650205,286.334064561472,1304.24161500878,649.475950775819,327.139219770706,74.4596291979392,29.1152340449354,3216.10311955207,1480.85160025731,2.67907635486788,401.186210348292,1319.57410451878,913.775332918846,1.38162101554144,63.5215312758784,3663.17583183499,5.63409643763134,365.299876706242,573.347488337693,2149.26476383196,610.065991586417,1240.71230922858,3354.21326263163,238.987021756258,1000.63135630654,15.2912384618133,40.4780137988254,34.2800113344681,5.14778763380067,1432.87092564823,828.149002849,261.229404926226,5591.88269245579,53.5618374275884,0.943046949063182,55.1382172813375,388.171094240345,36.8578640278985,193.433422863807,191.44940825181,287.740002741793,46.612991208197
2018-10-24,7133.76003541556,193.34475669285,415.385370319155,1543.41406739097,3776.82954871256,343.818015870404,202.999273363604,1332.23984366492,275.625170546873,1257.41934102996,618.625843113968,321.545139112627,71.6748390659363,27.6012418745987,3090.03187726563,1416.58264080615,2.57995052973777,389.712284732331,1315.35146738432,852.278253013407,1.35067270479332,61.5587159594537,3540.8257590517,5.41267644763243,369.902655152741,554.943033962054,2076.40468833806,582.918054960821,1215.77399181308,3257.61192066784,229.260249970779,959.605470697969,14.9257778625759,39.2474821793412,33.3647350318378,5.00879736768805,1387.16234312005,812.993876096864,248.899377013709,5634.38100091846,53.8510713496973,0.897875000203056,52.0008527180294,371.169200312618,35.6673550197973,187.243553332165,185.801650708382,291.682040779356,45.1213754895347
2018-10-25,7248.61357198575,196.534945178282,435.946946149953,1583.23415032966,3773.43040211872,349.628540338614,203.547371401686,1350.35830553877,280.476173548498,1274.26876019976,630.812772223313,326.496934254961,74.2336308205902,28.4679208694611,3129.89328848235,1439.38962132312,2.60678201524704,395.635911460263,1307.59089372675,882.534130995383,1.26220364262935,60.7892320099606,3638.90663257744,5.46896828268781,370.198577276863,565.653434517521,2134.33637914269,594.110081616069,1228.78277352548,3263.47562212504,234.097641245162,974.287434399648,14.9660774628049,39.6399570011346,34.2789287717102,5.12299794767134,1436.2678900665,807.790715289844,242.154203896637,5718.89671593224,53.6949032427832,0.932981912710995,53.7168808577244,375.0664769159,36.3878355911972,190.445418094145,189.350462236912,287.715165024756,45.6086863448217
2018-10-26,7174.6777135515,195.021626100409,443.140070761428,1560.59390197994,3705.50865488058,341.657009618894,198.947200808008,1356.84002540535,274.333745347786,1264.20203699418,622.296799798298,323.16666552556,75.3619820090632,28.6671963155473,3108.92300344952,1440.82901094445,2.60886744085924,392.233442621704,1282.74666674594,851.910196649844,1.27545678087696,60.4548912339058,3509.36155645768,5.40771583792171,361.424870995402,558.356505212245,2123.87813088489,589.476022979464,1219.44402444669,3211.91270729547,233.98059242454,967.95456607605,14.7071643226983,39.3981532634276,33.9841299842735,5.0410299805086,1381.68971024398,800.197482566119,235.059085722466,5659.42019008654,52.9270661264114,0.913109397970251,52.4760209099109,366.589974537601,35.954820347662,188.369563036919,154.680392601333,282.88155025234,44.8880691005735
2018-10-29,6881.9508628386,194.592578522988,449.078147709631,1568.86504966044,3739.22878363999,338.069611017895,198.071833124452,1350.46287728595,270.081572294895,1260.7886914943,610.65984964207,326.204432181501,73.8924233598865,28.1483200622359,3113.27549565435,1430.88729076893,2.57051708947861,393.214026228259,1301.34649341376,817.83378878385,1.29905273132319,57.0331443900667,3466.19640931325,5.46503762580368,360.846591201809,558.077326959639,2102.00218613678,583.286524738179,1218.71235803202,3187.50217072002,225.627485274984,946.659565622377,14.7689344128537,39.3942134481013,33.6748744014166,5.03296433253979,1358.33915414085,799.157225838783,232.214870785224,5771.47670985025,53.5092638538019,0.892199192756732,52.3920592764551,370.549146262607,35.5197670214553,187.277019571305,155.190837896918,285.484060514662,45.0361997286054
2018-10-30,7084.96841329234,200.624948457201,452.670772891308,1581.10219704779,3757.55100467983,349.530170831402,203.122664869126,1397.05384655231,273.943738778712,1283.10465133375,625.010356108659,338.013032626471,77.0402405950177,28.6155821752691,3146.58754345785,1485.69027400538,2.71395194307151,401.825413402657,1330.36652021688,827.893144385891,1.30918534262751,57.9456747003078,3543.49258924094,5.61423315298812,368.568708253528,566.336871398642,2146.35443226426,599.268575516006,1243.57409013587,3236.58970414911,238.804130415043,969.474061153876,14.8442559783592,40.3948264696831,34.0486655072723,5.11751813332645,1375.31839356761,822.17295394294,232.354199707695,5825.72859092285,54.8255917446055,0.904511541616775,52.8897838395814,380.62808304095,36.0596674801814,192.970240966272,163.260761467557,286.825835599081,46.0314997426075
2018-10-31,7179.90699003046,201.226823302572,465.164486223108,1611.3012490114,3744.39957616345,353.549767795963,202.249237410189,1387.13476424179,282.025079072684,1302.47953156889,635.698033198117,338.8918665113,76.6858554882806,29.2565712159951,3139.03573335355,1506.34136881406,2.7172086854032,409.058270843905,1308.01636267724,860.594923589134,1.29635532626976,58.7569141461121,3632.07990397196,5.62939158250118,368.679278866004,571.32063586695,2171.68141456498,606.519725279749,1246.30995313417,3274.45780368765,246.207058457909,977.520695861453,14.9511346214034,40.3705895738013,34.3210548313305,5.16869331465972,1389.75923670007,824.968341986346,230.890368249536,5709.79659196348,55.0174813157116,0.9306519251695,54.2860741329464,383.673107705278,36.366174653763,193.491260616881,164.779086549206,284.674641832088,46.3813391406514
2018-11-01,7372.32849736327,200.140198456738,474.095644358592,1625.1584397529,3742.15293641775,367.338208740006,208.761662854797,1448.16869386843,283.378799452233,1360.04912686423,651.844763241349,345.940817334735,78.6260076321341,28.285253051624,3205.58329090065,1565.99248701909,2.75198895657636,411.594432123138,1323.18935248429,908.013703878895,1.34445010887436,59.8027872179129,3678.9337347332,5.7250912394037,375.241770029819,570.806447294669,2205.34247649074,626.959440021677,1249.42572801701,3353.37223675653,254.725822680552,985.927373845862,14.8793691752207,41.0003707711526,34.8564632866992,5.46537631092119,1420.75086767848,844.520091691423,240.241428163643,5662.97625990938,55.1055092858167,0.932234033442288,55.5563682676573,384.171882745295,38.2135763261741,196.432327778258,172.391880347779,284.475369582805,47.28113711998
2018-11-02,7315.56156793357,202.341740639762,471.393299185748,1621.42057534147,3724.56481761659,369.468770350698,209.53408100736,1449.32722882352,282.670352453602,1359.3691023008,626.683555380233,345.802441007801,78.3744044077113,28.6048764111074,3179.61806624435,1560.51151331453,2.77042728258542,412.211823771322,1284.15526658601,895.937121617306,1.35883572503932,59.8207280540783,3662.74642630037,5.73596891275857,377.530744827,570.977689228858,2223.20575055031,630.595804773803,1276.03849602377,3343.31212004626,256.712684097461,985.040039209401,14.8793691752207,41.0003707711526,34.2987598741121,5.38230259099518,1423.02406906677,849.756116259909,238.60778645213,5676.56740293316,55.32593132296,0.926920299451667,56.4230476126328,383.134618661882,38.4313937112333,196.294825148813,173.046969493101,282.683174754434,47.1014687989241
2018-11-05,7357.99182502759,202.422677336018,470.356233927539,1630.66267262091,3801.29085285949,369.912132875119,209.53408100736,1454.83467229305,282.698619488848,1358.28160701896,618.411332449214,348.638021024065,80.1691782686478,28.8079710336263,3211.4142469068,1570.34273584841,2.75879148799856,413.860671066408,1305.98590611797,899.25208896729,1.35924337575683,60.4488456986461,3691.31584842551,5.72564416871561,380.966274604926,577.601030423912,2228.98608550174,628.577898198526,1284.33274624793,3327.59855308204,253.195720325326,1001.9827278838,15.3614607364978,41.1397720317745,34.6177383409413,5.38445551203158,1420.74723055626,850.690847987795,241.160889767168,5744.11855502807,56.1170921408783,0.924139538553312,56.7615858983085,385.854874454382,38.1162562828012,196.235936701269,168.945756316114,286.979959010701,46.625743964055
